project,release,file,total_lines,total_comments,normal_comments,commented_out_code
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/mapValues.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/connectors.ts,27,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/index.ts,14,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/connector.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/introspectionResult.ts,31,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/removeBackRelations.ts,47,8,8,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/hideReservedFields.ts,39,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/normalizerGroup.ts,13,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/removeRelationNames.ts,46,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/copyEnums.ts,27,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/modelOrderNormalizer.ts,90,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/normalizer.ts,4,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/defaultNormalizer.ts,61,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/adjustJoinTableCardinality.ts,56,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/modelNameAndDirectiveNormalizer.ts,170,14,14,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/common/normalization/modelNameNormalizer.ts,53,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/normalization/nameNormalization.ts,72,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/normalization/existingMongoSchema.ts,248,5,5,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/normalization/existingRelationalSchema.ts,112,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/data/webshop.ts,220,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/data/simpleRelational.ts,80,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/data/mongoTypes.ts,51,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/relation/endToEnd.ts,17,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/relation/resolve.ts,52,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/model/conflicts.ts,148,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/model/relation.ts,43,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/model/basic.ts,158,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/mongo/relations.ts,46,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/mongo/mongoSandbox.test.ts,5,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/mongo/endToEnd.ts,22,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/mongo/models.ts,42,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/document/mongo/scalarTypes.ts,16,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/connectionDetails.ts,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/common.ts,41,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/sportsdb.ts,3493,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/largeSchema.test.ts,842,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/scalars.test.ts,76,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/discourse.ts,5904,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/ambiguous-relation.test.ts,114,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/chinook.test.ts,165,10,8,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/self-ambiguous-relation.test.ts,40,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/scalarListTest.ts,185,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/relations.test.ts,54,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withoutExistingSchema/cms.ts,586,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withExistingSchema/scalarListTest.ts,216,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/postgres/blackbox/withExistingSchema/blackboxTest.ts,73,16,6,10
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/mysql/blackbox/connectionDetails.ts,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/__tests__/mysql/blackbox/withExistingSchema/blackboxTest.ts,70,6,5,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/test-helpers/mongoTestEnvironment.ts,49,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/test-helpers/mockDataSource.ts,68,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/IDatabaseClient.ts,3,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/prisma/prismaDBClient.ts,147,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/documentConnector.ts,151,37,37,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/data.ts,7,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/documentIntrospectionResult.ts,17,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/documentConnectorBase.ts,211,19,19,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/relationResolver.ts,267,43,43,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/modelSampler.ts,348,57,57,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/document/mongo/mongoConnector.ts,111,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/relationalConnector.ts,250,15,14,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/relationalIntrospectionResult.ts,631,66,62,4
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/postgres/postgresConnector.ts,170,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/postgres/postgresIntrospectionResult.ts,134,9,9,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/postgres/postgresDatabaseClient.ts,11,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/mysql/mysqlConnector.ts,173,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/mysql/mysqlIntrospectionResult.ts,91,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/databases/relational/mysql/mysqlDatabaseClient.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/scripts/get-version.js,74,6,3,3
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/scripts/waitUntilTagPublished.js,27,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/images/prisma-native/src/main/java/Target_akka_actor_LightArrayRevolverScheduler$.java,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/images/prisma-native/src/main/java/Target_java_sql_DriverManager.java,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/images/prisma-native/src/main/java/Target_com_prisma_api_connector_postgres.PostgresDatabasesFactory$.java,20,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/images/prisma-native/src/main/java/Target_slick_jdbc_JdbcDataSource$.java,14,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/images/prisma-native/src/main/java/com/prisma/native_image/StaticAkkaConfig.java,14,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/logging/src/main/java/com/prisma/logging/PrismaLogger.java,111,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/logging/src/main/java/com/prisma/logging/PrismaLoggingFactory.java,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/logging/src/main/java/org/slf4j/impl/StaticLoggerBinder.java,48,14,14,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jdbc-native/src/main/scala/com/prisma/native_jdbc/jna/PointerAndError.java,13,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jdbc-native/src/main/scala/com/prisma/native_jdbc/jna/JnaRustBridge.java,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jdbc-native/src/main/scala/com/prisma/native_jdbc/graalvm/CIntegration.java,28,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jdbc-native/src/main/scala/com/prisma/native_jdbc/graalvm/RustInterfaceGraal.java,35,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jwt-native/src/main/java/com/prisma/jwt/graal/GraalRustBridge.java,16,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jwt-native/src/main/java/com/prisma/jwt/graal/MathPhantomLib.java,11,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jwt-native/src/main/java/com/prisma/jwt/graal/CIntegration.java,33,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jwt-native/src/main/java/com/prisma/jwt/graal/SecurityFrameworkPhantomLib.java,11,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jwt-native/src/main/java/com/prisma/jwt/jna/JnaRustBridge.java,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/server/libs/jwt-native/src/main/java/com/prisma/jwt/jna/ProtocolBufferJna.java,17,0,0,0
